ID,IMAGE,MASK,LABEL,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_1,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_1_image.tif,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_1_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},ffdbcda715365fd6ecc11f49f0f4831e71321f74,2D,"(1.0, 1.0)","(120, 78)",239.383760683761,0,731,0a7a94b0db6becfdf178bbf6d090d348f61b198c,"(1.0, 1.0)","(120, 78)","(5, 5, 110, 68)",5417,1,"(56.12405390437512, 38.165589809857856)","(56.12405390437512, 38.165589809857856)",196,418,531591372,8.38662300530636,115,3.71835292057584,731,69.9376118141668,300.355916558981,290,72,659,48.3049251693535,313.263318296866,0.681792390381922,531591372,0.003510748012985,7920.22997837812,57628.6715514983,229.937943639337,2349369756.7623,2683734.10132732,25100.417443757,6071.9081087729,0.610381047259734,61.2269140562658,7.28997269154277,2318.4113768473,0.000109553374347,13.2173744849389,-0.421849139064747,0.999573110123289,0.016451674587725,0.986672758114208,0.047172547185523,0.91893496565054,0.017404445012358,0.000424148408234,9.15609459869735,7793.08138813253,18.9002548647026,0.003507027757794,7935.53686294987,60605.5943221319,1.01554084238294,61301.4674127624,0.000222299709133,0.000221758346507,8.41641603805191,5334.53058156023,0.989846141877,0.994877238323795,0.005215404167367,0.996166334733228,60434.1664094668,0.000221624051734,18.5496514038063,0.003495317769702,7981.9386162933,60861.224609007,1.06368946674204,63710.63821368,0.000226861041698,0.000224649293982,5099.08064820049,0.960821678575559,0.984915101647719,60202.4603877478,0.000224110910099,8.49765106757375,0.979693557319549,0.021805161572034,8.56063489341348,5001.76056858039,0.923345129883772,0.041517809721813,19.0177219863393,7920.22997837812,60524.3664389884,1.12516152852132,66192.6699280044,0.000225128160303,0.000220801189785,0.969940311365454,59199.7250835846,0.000219737918922
Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_2,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_2_image.tif,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_2_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},56b9b1836676a494970151b6fc86946e4b30a405,2D,"(1.0, 1.0)","(106, 90)",259.570335429769,1,1007,b126b48d222b60e592ec79ddf09a154c69c4c902,"(1.0, 1.0)","(106, 90)","(5, 5, 96, 80)",5500,1,"(53.82145454545454, 44.665454545454544)","(53.82145454545454, 44.665454545454544)",238,500,780104047,8.60692376362806,132,5.3846905079579,1007,84.0685085619835,359.761636363636,343,58,949,55.2857442364423,376.612665021432,1.14922337967233,780104047,0.003091041322314,12408.6644555041,100788.601102621,303.876029492116,10168839249.437,11080458.9883698,41604.3638364272,7812.62901040477,0.683789679452372,69.2904715194865,7.46496604145685,3002.80644732497,0.000105272977466,13.2662817322916,-0.457223116012409,0.999807664276048,0.014903601735647,0.991584924852478,0.043484315343492,0.934580496533324,0.016072536701527,0.000347605335362,9.3614867261557,12354.2482117079,16.9021065533614,0.003086860556755,12426.4702846763,104108.303574444,1.01342365785441,105400.255585705,0.000200121801729,0.000199930302444,8.6319581164838,5426.72007879952,0.991091089520559,0.995545454545455,0.00445445523972,0.996644085536397,103785.315571629,0.000199882427623,16.6060718252499,0.003074059945437,12480.8554492412,104215.270455387,1.054424287301,109453.391521659,0.000203232853619,0.000202456455532,5209.55572010367,0.964375364698938,0.98639392817475,102905.740188819,0.000202262356011,8.70344411194468,0.982181818181818,0.017812317650531,8.7530051909396,5121.96945454545,0.931267173553719,0.034366413223141,17.0007272727273,12408.6644555041,104073.272909091,1.10690909090909,114362.847454545,0.000200628365795,0.000199103237626,0.973272727272727,101500.879272727,0.000198721955583
Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_3,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_3_image.tif,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_3_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},b3fdd7e48925a3f384967f30e4229a463686b561,2D,"(1.0, 1.0)","(101, 85)",263.560046592895,1,1031,8e501fa56e1c9432bfd736d59971fca83587c2e6,"(1.0, 1.0)","(101, 85)","(5, 5, 91, 75)",4716,1,"(48.43256997455471, 41.388252756573365)","(48.43256997455471, 41.388252756573365)",211,539.5,720710925,8.87781591729012,167,4.07483461883467,1031,102.314041816033,368.282654792197,354,79,952,70.0100406525111,390.925188726259,0.767798264897655,720710925,0.002509907981132,17190.3893598732,98116.1853223894,292.347055521453,14270160362.4167,10993619.7223712,59416.4045886975,8821.62866429815,0.741394583762647,73.2343266396063,7.54040787500369,3442.02449366164,0.000117908352848,13.0861016310215,-0.524762280883863,0.99995473177445,0.015166465863372,0.990599964311298,0.042918562416189,0.931509854616139,0.01556434131099,0.00035179317441,9.67654120372259,17059.5083132489,11.7680172783251,0.002507835417979,17198.5425102136,101547.324980695,1.01502839245262,102793.273812845,0.000280974391439,0.000280389373777,8.90216430926722,4645.74926587103,0.99003422273781,0.995016963528414,0.004982888631095,0.996242901886845,101235.837772657,0.000280243119362,11.5726643598616,0.00250273883215,17218.5023201033,101811.293901384,1.06141868512111,106899.767517301,0.000286345157994,0.000283958358822,4451.20415224914,0.962630655763221,0.985606497500961,100596.652429354,0.00028338401776,8.9664932860235,0.980491942324003,0.021230439051257,9.01588912600415,4369.15691263783,0.926453967904544,0.041667835696933,11.8367260390161,17190.3893598732,101454.409033079,1.12298558100085,111565.094359627,0.000283917775474,0.000279185808366,0.971138441240222,99035.0290971633,0.000278044950921
Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_4,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_4_image.tif,Set 1-HC 417 CHIR Stack 5!SUM_29 STACK5  C=0_4_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},b93d7b31d475cbb61269e0531a13d5aca192ceec,2D,"(1.0, 1.0)","(114, 68)",198.812435500516,0,636,2effe6df860a255156557a9c6519a1bca9abf6c5,"(1.0, 1.0)","(114, 68)","(5, 5, 104, 58)",4201,1,"(51.9343013568198, 32.784337062604145)","(51.9343013568198, 32.784337062604145)",161,405,363158659,8.46725971654279,123,3.0624067353852,636,74.5665118329984,278.610568912164,272,42,594,51.8921224407226,294.01660676897,0.409606858776954,363158659,0.003291233013121,8821.9159463795,62717.4675713605,238.768468508335,2467802761.44753,1576939.58016091,28847.7285375467,6020.09488377716,0.654630699226112,60.7744885885343,7.2665328813494,2320.66521254466,0.000136736193426,12.8849807936839,-0.476739601140257,0.999842848512401,0.017319395078282,0.983874463149896,0.04883253854666,0.911913144118511,0.019462899836642,0.00045638483378,9.25302210510071,8716.95585533097,13.7400283449031,0.003285910562015,8831.12041063867,65284.1696638031,1.01399540151976,66187.3854734893,0.000299968398641,0.000299580770122,8.49264024970371,4142.69645452302,0.990716741333913,0.995358248036182,0.004641629333043,0.996501149620059,65058.3657113815,0.000299483862992,13.4812030075188,0.003269755762192,8859.27747768724,65294.8515643949,1.05675479020131,68957.384428814,0.000305009829276,0.000303438008552,3969.95124909047,0.962879274579303,0.985811302449672,64379.2183482901,0.000303045053371,8.5651513969502,0.981432992144728,0.018560362710348,8.61329363328804,3900.58581290169,0.928489838824492,0.035755080587754,13.8264698881219,8821.9159463795,65280.6984051416,1.11140204713164,72469.7595810521,0.000301403558334,0.000298318284902,0.972149488217091,63483.433111164,0.000297546966544
Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_0,Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_0_image.tif,Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_0_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},635d879f2cdb53f940586f92d831f3b58ba00d70,2D,"(1.0, 1.0)","(92, 78)",402.973383500557,58,2303,adcdd6b74b81093140fd6913378a512c40af48d8,"(1.0, 1.0)","(92, 78)","(5, 5, 82, 68)",4084,1,"(45.60994123408423, 39.06635651322233)","(45.60994123408423, 39.06635651322233)",340,636,1104483174,8.76936179209435,154,37.9156707751603,2303,103.225364313184,492.040646425073,473,167,2136,63.6149069529714,520.03992303236,4.35114155630901,1104483174,0.002744399922873,28337.5238130983,131137.882210181,328.580272631458,438543887753.37,155864461.618903,103336.366867519,10645.6730543215,0.813231105728651,77.2841479056027,7.57695434553567,4664.37535340218,0.000135159813008,12.8854127099891,-0.5298334484237,0.999953710896181,0.013779038392371,0.997713171096917,0.040535635123159,0.965949941623568,0.014565247556019,0.000438517589091,9.52583609693589,28495.5099804602,11.1491382174538,0.002741703648811,28410.196330073,134801.479240356,1.01291223231135,136055.625628606,0.000356450438182,0.000356235443461,8.79075844247684,4031.65570450637,0.991430145134116,0.995714985308521,0.004284927432942,0.996771941922163,134487.942643293,0.000356181694781,10.9701046337818,0.002732960795661,28631.7895850448,135294.239910314,1.05231689088191,140375.54857997,0.000361547861667,0.000360676726217,3876.44145490782,0.96573030765018,0.986920777279522,134023.9127429,0.000360458942355,8.85502393960298,0.982859941234084,0.01713484617491,8.89762193527956,3813.59843290891,0.933790017852329,0.033104991073835,11.2081292850147,28337.5238130983,134640.026934378,1.10284035259549,144628.456415279,0.000356492515587,0.000354780107313,0.974289911851126,132142.919564153,0.000354352005245
Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_1,Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_1_image.tif,Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_1_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},2e1fd2f584f4572c428248f1126fc6fcd7148738,2D,"(1.0, 1.0)","(91, 81)",443.25057658391,60,1846,29940f875f101983ff8c6af082220c8bf4d7a739,"(1.0, 1.0)","(91, 81)","(5, 5, 81, 71)",4131,1,"(50.90462357782619, 37.407407407407405)","(50.90462357782619, 37.407407407407405)",402,679,1265371830,8.68245104462279,145,13.0071075173331,1846,89.0567098663763,540.510772210119,532,247,1599,60.6055454418533,553.45393992324,1.53907116124296,1265371830,0.002843746976662,14159.368741379,95860.5376463351,295.079964913257,30021144878.9038,16941474.5505503,45731.8862442262,10578.6630892497,0.624254482814069,79.8344190412597,7.63401006601018,4196.57932754265,0.000133993112517,12.8986943018445,-0.513034830207359,0.999931839008348,0.01260900646936,0.995949916596516,0.03841079436828,0.953811227875421,0.014081661150518,0.000371572108045,9.414461101979,14077.6373333689,11.7026166137649,0.002842683520368,14177.7074387718,100918.271923247,1.01038479367603,101899.1309867,0.000272001658277,0.000271826704277,8.69976211830084,4088.34972178379,0.9931010293933,0.996550472040668,0.00344948530335,0.997403801580993,100673.057157384,0.000271782965777,11.5684830633284,0.002839588380788,14233.5126663837,100986.17329406,1.04295532646048,105039.262150221,0.000275221079017,0.000274502263105,3965.43298969072,0.973351249310437,0.98980663284787,100022.213249332,0.000274329043699,8.74809741540646,0.986201888162672,0.014777246853678,8.78482503522042,3912.96659404503,0.947220187374734,0.027802960663541,11.7475187605907,14159.368741379,100895.963689179,1.08375695957395,108802.75429678,0.000272353396369,0.000270947112324,0.979598698189838,98967.8977917642,0.00027060193641
Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_2,Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_2_image.tif,Set 1-HC 419 CHIR Stack 3!SUM_31 STACK3  C=0_2_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},979305edd0f070ce88c4d534fb277c81e20d7c0e,2D,"(1.0, 1.0)","(153, 80)",191.428267973856,0,718,3aa7df0cdc20ee328bc5bf6f2b47d90de04d8b85,"(1.0, 1.0)","(153, 80)","(5, 5, 143, 70)",5904,1,"(73.69834010840108, 37.106368563685635)","(73.69834010840108, 37.106368563685635)",177,370,461579109,8.2002539693702,99,4.00019693510923,718,60.7873773396016,268.501185636856,259,71,647,41.4439098172306,279.608196221622,0.745937406101477,461579109,0.004039507917098,6087.85670591134,43415.8071915887,199.377465033139,1548945680.25244,2104018.38498702,19444.1832366268,4786.70219376669,0.604905501319452,54.3648374240061,7.12582351135827,1828.62143983516,0.00010709029329,13.272986555945,-0.380545186083076,0.999022408856244,0.019316792137796,0.989013471724779,0.052761444954465,0.925822881674254,0.019588759360048,0.000367547861301,8.98310130824277,6057.72135759834,23.6816713979279,0.004036933221728,6094.22066696236,45506.0130406028,1.01939229773483,46342.2345338618,0.000223448657304,0.000222610322721,8.23768383101459,5791.73155598801,0.987296086014178,0.993606029810298,0.006479004508784,0.995199319829692,45299.3145366126,0.000222401692126,23.1911381407472,0.004029737296394,6112.14608926171,45552.8637706342,1.08045178105995,49071.3054735013,0.000229508569791,0.000226069646404,5477.72215464813,0.951819661971873,0.981341104353702,44760.4314509123,0.000225239281459,8.33446911996042,0.974762872628726,0.028000401569745,8.41394230449088,5349.7310298103,0.906119754371663,0.052600299461667,23.8492547425474,6087.85670591134,45490.5774051491,1.15752032520325,52329.5604674797,0.000228202725452,0.00022146392861,0.962790057588076,43898.5486299308,0.000219827358635
Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_0,Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_0_image.tif,Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_0_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},6d99f3a10c19d5cbb5cf0549a4b4d03dd0ad7dfe,2D,"(1.0, 1.0)","(99, 86)",232.954545454545,0,822,6ec49d2a0aa0f978dded02a51279dfac8254ab0d,"(1.0, 1.0)","(99, 86)","(5, 5, 89, 76)",3936,1,"(47.47281504065041, 40.71798780487805)","(47.47281504065041, 40.71798780487805)",224.5,490,513117739,8.5583538004606,138,3.50827616766289,822,82.6988033123472,345.767022357724,330,81,741,57.8356228580999,361.061323347544,0.703772020664583,513117739,0.003100419723709,10810.4454673532,77841.4077229552,265.878134311213,4478480014.1606,4928830.21075509,35904.1464144885,7303.49299970994,0.661938582222271,67.1096438153999,7.39684091761692,2792.23378021289,0.000143119648854,12.8096675011136,-0.50295142586548,0.999908548980413,0.015476258519244,0.987288171492542,0.044810393519384,0.920738888548172,0.015956494277007,0.000424129769239,9.32749147676059,10801.9098535496,12.1350277090918,0.003098039136961,10822.0574153666,81522.1642165845,1.01455598355806,82468.8149883885,0.000281214544142,0.000280818649218,8.58230186417813,3879.19490085635,0.990345796542039,0.995172764227642,0.004827101728981,0.996361004110485,81285.5015236335,0.000280719675486,11.9305699481865,0.0030908212301,10857.3363327875,81765.5756476684,1.06010362694301,85640.1256476684,0.000286205025715,0.000284563365965,3714.76269430052,0.962373755000134,0.985549798503166,80815.2789651698,0.000284172284829,8.65047709886175,0.980691056910569,0.020337727187307,8.70078688948156,3647.2825203252,0.92664698178994,0.03814280520854,12.2032520325203,10810.4454673532,81442.5556402439,1.11686991869919,89009.6526930894,0.000282779818709,0.000279594025513,0.971347109304426,79568.7680527326,0.0002788165377
Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_1,Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_1_image.tif,Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_1_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},81f3ee50a40fc4eb52189ffbd11de1b51a55dd14,2D,"(1.0, 1.0)","(133, 93)",217.278680572399,4,1231,e610b752edfe6d17163e310a2c3f6304f8c23c21,"(1.0, 1.0)","(133, 93)","(5, 5, 123, 83)",4964,1,"(61.511281224818696, 42.863215149073326)","(61.511281224818696, 42.863215149073326)",222,498,687947778,8.65942588374639,142,6.71776754811303,1231,86.6973550417153,354.845688960516,345,80,1151,59.6274800874452,372.273266257928,1.01319106853009,687947778,0.002899035829934,12671.9217964834,85375.4128623722,276.661207147894,12713946202.2227,9157516.370545,42934.074898644,7598.1630364124,0.699277430775403,67.3758960903653,7.41795448162431,3051.9820871138,0.000114991979482,13.1301691157345,-0.482796404988973,0.999882537567,0.015670664098135,0.994413511387638,0.044987014808618,0.946570044019149,0.015682750267257,0.000361177945676,9.46384038142109,12633.059483764,14.2970464527018,0.002895457813255,12664.8778435937,88804.1094896527,1.01594901575562,90095.7575165337,0.00025443041663,0.000254040624635,8.68783721215218,4885.53060947393,0.989424155517447,0.994711925866237,0.005287922241276,0.996012746061095,88481.1974829324,0.000253943176636,14.0232462456285,0.002884848024198,12645.3472630043,88906.9932112734,1.06521291915244,94206.7772063361,0.00025925138905,0.000257683342201,4666.87615716931,0.960065039532875,0.984611076824613,87632.0851562321,0.000257328708059,8.76521371623565,0.97925060435133,0.022385831569176,8.82308619281485,4575.81466559226,0.921799892343325,0.043738121566333,14.3908138597905,12671.9217964834,88762.765914585,1.13013698630137,99179.1192586624,0.000256102252339,0.000252826444319,0.9692564240308,86235.43713627,0.000252104243207
Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_2,Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_2_image.tif,Set 1-HC 417 CHIR Stack 4!SUM_29 STACK4  C=0_2_mask.tif,1,v3.0,1.18.5,1.2.4,1.1.1,3.7.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'weightingNorm': None}",{'Original': {}},7200df3fbe9a9b3a364eca53372d20f735549ba9,2D,"(1.0, 1.0)","(63, 114)",213.090782511835,0,2570,301c602ea374e5eaee8febd833516170b6b70b5b,"(1.0, 1.0)","(63, 114)","(5, 5, 53, 104)",3713,1,"(31.827093994074872, 58.201992997576085)","(31.827093994074872, 58.201992997576085)",148,410,449340535,8.53704249395827,122,48.9673625820178,2570,105.279650356087,281.329113924051,240,43,2527,52.2718069039499,347.87668619228,5.74548196927497,449340535,0.003385880647762,41872.1184548303,92861.3266863306,237.524457576742,1244179795944.86,365607774.972744,154638.532315606,8865.72159308934,0.891617770602741,63.5812703942077,7.28850419755133,4804.60091083582,0.000154637023513,12.7074394514656,-0.507796539449443,0.999912310684693,0.017746490812079,0.998650243169383,0.049384492610152,0.976091862331126,0.018045771754644,0.000622093734033,9.25844911791919,40876.0634771739,12.4783207517822,0.0033807420898,42061.9462718297,99485.9148854048,1.01788210856458,100252.820686908,0.000317850210283,0.00031693288169,8.56725085240825,3647.26417940018,0.988150174572426,0.994074872071101,0.005924912713787,0.995529472858856,99294.188435029,0.000316703549542,12.2076095947064,0.003365759469177,42626.8840754051,100470.781086297,1.07389026743865,103615.817755721,0.000325479215904,0.000321623079944,3468.40832644058,0.956274697116235,0.983059155102166,99713.8874797047,0.000320779160831,8.6471107764177,0.976838136277942,0.025905941325243,8.70253021939584,3393.25639644492,0.913885374749508,0.05000199835069,12.5717748451387,41872.1184548303,99150.5432265015,1.14705090223539,105339.595206033,0.000322986449769,0.000315358897209,0.965930514408834,97653.3661160487,0.000313637144141
